Name,Artist,Album,Genres,Popularity,Available,Explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,track_href,analysis_url,track_uri,artist_uri,album_uri
Wheel,['John Mayer'],Heavier Things,"['neo mellow', 'singer-songwriter']",0,True,False,0.582,0.395,10,-8.279,1,0.0274,0.551,0.000118,0.258,0.226,117.179,332827,4,audio_features,https://api.spotify.com/v1/tracks/5PRTTIk7zUJ71X1q0GWlpK,https://api.spotify.com/v1/audio-analysis/5PRTTIk7zUJ71X1q0GWlpK,spotify:track:5PRTTIk7zUJ71X1q0GWlpK,['spotify:artist:0hEurMDQu99nJRq8pTxO14'],spotify:album:4QDf6erwjzxbUuBkJgMyJT
Love Song for No One,['John Mayer'],Room For Squares,"['neo mellow', 'singer-songwriter']",0,True,False,0.528,0.755,2,-4.671,1,0.0311,0.0352,0.0,0.345,0.432,144.024,201560,4,audio_features,https://api.spotify.com/v1/tracks/54m4TQs9u4skhWn7fJ6W5p,https://api.spotify.com/v1/audio-analysis/54m4TQs9u4skhWn7fJ6W5p,spotify:track:54m4TQs9u4skhWn7fJ6W5p,['spotify:artist:0hEurMDQu99nJRq8pTxO14'],spotify:album:14sIIgJcbV2kzMAWHP694z
No Such Thing,['John Mayer'],Room For Squares,"['neo mellow', 'singer-songwriter']",0,True,False,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,231467,4,audio_features,https://api.spotify.com/v1/tracks/2SFnEPu8UwVXLdTRKZrHcc,https://api.spotify.com/v1/audio-analysis/2SFnEPu8UwVXLdTRKZrHcc,spotify:track:2SFnEPu8UwVXLdTRKZrHcc,['spotify:artist:0hEurMDQu99nJRq8pTxO14'],spotify:album:14sIIgJcbV2kzMAWHP694z
Neon,['John Mayer'],Room For Squares,"['neo mellow', 'singer-songwriter']",0,True,False,0.699,0.77,5,-7.658,0,0.036,0.0181,0.000138,0.0644,0.589,101.984,262107,4,audio_features,https://api.spotify.com/v1/tracks/47s0C4pzW3R4GpT2jaz6ki,https://api.spotify.com/v1/audio-analysis/47s0C4pzW3R4GpT2jaz6ki,spotify:track:47s0C4pzW3R4GpT2jaz6ki,['spotify:artist:0hEurMDQu99nJRq8pTxO14'],spotify:album:14sIIgJcbV2kzMAWHP694z
Clarity,['John Mayer'],Heavier Things,"['neo mellow', 'singer-songwriter']",0,True,False,0.666,0.713,2,-3.551,1,0.0384,0.172,0.032,0.177,0.491,94.71,271427,4,audio_features,https://api.spotify.com/v1/tracks/2Au2Q1XJnJBts97WuhCmUf,https://api.spotify.com/v1/audio-analysis/2Au2Q1XJnJBts97WuhCmUf,spotify:track:2Au2Q1XJnJBts97WuhCmUf,['spotify:artist:0hEurMDQu99nJRq8pTxO14'],spotify:album:4QDf6erwjzxbUuBkJgMyJT
Love Foolosophy - Remastered,['Jamiroquai'],High Times: Singles 1992-2006 (Remastered),['dance pop'],0,True,False,0.793,0.726,11,-4.9,0,0.0827,0.0138,5.32e-06,0.0801,0.904,129.021,225893,4,audio_features,https://api.spotify.com/v1/tracks/50UTxh3b3tjzenOSu1lJYH,https://api.spotify.com/v1/audio-analysis/50UTxh3b3tjzenOSu1lJYH,spotify:track:50UTxh3b3tjzenOSu1lJYH,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:6bxhCuuhyD3zQOGZwrBduo
(Don't) Give Hate a Chance - Remastered,['Jamiroquai'],High Times: Singles 1992-2006 (Remastered),['dance pop'],0,True,False,0.682,0.866,2,-7.097,1,0.033,0.0115,4.23e-05,0.329,0.902,127.871,229173,4,audio_features,https://api.spotify.com/v1/tracks/5RJuBHSdpye3h9a1boVG51,https://api.spotify.com/v1/audio-analysis/5RJuBHSdpye3h9a1boVG51,spotify:track:5RJuBHSdpye3h9a1boVG51,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:6bxhCuuhyD3zQOGZwrBduo
Runaway - Remastered,['Jamiroquai'],High Times: Singles 1992-2006 (Remastered),['dance pop'],0,True,False,0.705,0.918,0,-3.597,0,0.0501,0.0571,0.000166,0.329,0.826,125.996,225320,4,audio_features,https://api.spotify.com/v1/tracks/5tQKprSOVVvADqldAJVYzI,https://api.spotify.com/v1/audio-analysis/5tQKprSOVVvADqldAJVYzI,spotify:track:5tQKprSOVVvADqldAJVYzI,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:6bxhCuuhyD3zQOGZwrBduo
Feels Just Like it Should,['Jamiroquai'],Feels Just Like It Should,['dance pop'],0,True,False,0.592,0.951,2,-6.106,1,0.123,0.0166,0.0112,0.121,0.79,174.049,220747,4,audio_features,https://api.spotify.com/v1/tracks/0QcN7Bce7ze9DW3tT5hHJP,https://api.spotify.com/v1/audio-analysis/0QcN7Bce7ze9DW3tT5hHJP,spotify:track:0QcN7Bce7ze9DW3tT5hHJP,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:0yYH1LgX5jrJmfl9EZmKEY
Cosmic Girl,['Jamiroquai'],Discover Jamiroquai - EP,['dance pop'],0,True,False,0.64,0.842,1,-11.49,0,0.0481,0.0405,0.0049,0.303,0.934,119.815,243267,4,audio_features,https://api.spotify.com/v1/tracks/5SnSsu3BcRVBANF7dbrMpU,https://api.spotify.com/v1/audio-analysis/5SnSsu3BcRVBANF7dbrMpU,spotify:track:5SnSsu3BcRVBANF7dbrMpU,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:4P3Ms9A9jDGeUScoPhuSpD
Everyday - Remastered,['Jamiroquai'],Travelling Without Moving,['dance pop'],0,True,False,0.703,0.411,11,-13.881,0,0.0346,0.342,0.565,0.0895,0.763,136.139,268467,4,audio_features,https://api.spotify.com/v1/tracks/0S8szpYAYYZJGHAzLPF7kZ,https://api.spotify.com/v1/audio-analysis/0S8szpYAYYZJGHAzLPF7kZ,spotify:track:0S8szpYAYYZJGHAzLPF7kZ,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:39j0mP1Vx1zRKMLMHhybw3
You Give Me Something,['Jamiroquai'],A Funk Odyssey,['dance pop'],0,True,False,0.639,0.69,7,-10.047,1,0.264,0.0265,0.000551,0.146,0.579,119.63,199600,4,audio_features,https://api.spotify.com/v1/tracks/2oX46s90nkZtTbCowHiWVs,https://api.spotify.com/v1/audio-analysis/2oX46s90nkZtTbCowHiWVs,spotify:track:2oX46s90nkZtTbCowHiWVs,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:2M50cB74zAc1lQNlrlYHxY
Stillness in Time,['Jamiroquai'],Return Of The Space Cowboy,['dance pop'],0,True,False,0.64,0.806,1,-11.809,1,0.0394,0.615,0.829,0.128,0.836,110.068,255467,4,audio_features,https://api.spotify.com/v1/tracks/1g2UeVIrVx12Jvf91fUkmb,https://api.spotify.com/v1/audio-analysis/1g2UeVIrVx12Jvf91fUkmb,spotify:track:1g2UeVIrVx12Jvf91fUkmb,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:2Z15Daz2LqAQb1y6Zcki8E
White Knuckle Ride,['Jamiroquai'],Rock Dust Light Star (Deluxe Version),['dance pop'],0,True,False,0.744,0.774,5,-6.188,1,0.188,0.0314,4.03e-05,0.0776,0.883,125.652,213693,4,audio_features,https://api.spotify.com/v1/tracks/3S5hpJP12ubPqrCjEWxCAO,https://api.spotify.com/v1/audio-analysis/3S5hpJP12ubPqrCjEWxCAO,spotify:track:3S5hpJP12ubPqrCjEWxCAO,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],spotify:album:2A3gZuaBSf7Shq6P1pPseb
The Power of Equality,['Red Hot Chili Peppers'],Blood Sugar Sex Magik (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",51,True,True,0.603,0.877,1,-12.828,1,0.0474,0.00277,0.0604,0.171,0.881,102.673,243533,4,audio_features,https://api.spotify.com/v1/tracks/0eX5QY6o5cb9W72zVmWWjV,https://api.spotify.com/v1/audio-analysis/0eX5QY6o5cb9W72zVmWWjV,spotify:track:0eX5QY6o5cb9W72zVmWWjV,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:30Perjew8HyGkdSmqguYyg
Under the Bridge,['Red Hot Chili Peppers'],Blood Sugar Sex Magik (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",81,True,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,audio_features,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:30Perjew8HyGkdSmqguYyg
Sir Psycho Sexy,['Red Hot Chili Peppers'],Blood Sugar Sex Magik (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",49,True,True,0.581,0.7,4,-10.664,1,0.0595,0.00141,0.00404,0.267,0.521,154.98,496627,4,audio_features,https://api.spotify.com/v1/tracks/1J5ZXurCRQdFHWfOiFt12x,https://api.spotify.com/v1/audio-analysis/1J5ZXurCRQdFHWfOiFt12x,spotify:track:1J5ZXurCRQdFHWfOiFt12x,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:30Perjew8HyGkdSmqguYyg
Purple Stain,['Red Hot Chili Peppers'],Californication (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",49,True,False,0.554,0.875,9,-1.372,1,0.104,0.0157,0.00422,0.0852,0.821,100.988,253373,4,audio_features,https://api.spotify.com/v1/tracks/0tGkxA0oybkQ3iR6LLXPjZ,https://api.spotify.com/v1/audio-analysis/0tGkxA0oybkQ3iR6LLXPjZ,spotify:track:0tGkxA0oybkQ3iR6LLXPjZ,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:2Y9IRtehByVkegoD7TcLfi
Californication,['Red Hot Chili Peppers'],Californication (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",81,True,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4,audio_features,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:2Y9IRtehByVkegoD7TcLfi
Otherside,['Red Hot Chili Peppers'],Californication (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",79,True,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4,audio_features,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:2Y9IRtehByVkegoD7TcLfi
Around the World,['Red Hot Chili Peppers'],Californication (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",69,True,False,0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682,238733,4,audio_features,https://api.spotify.com/v1/tracks/0aGQHMr7bc23Y9Ts84ffop,https://api.spotify.com/v1/audio-analysis/0aGQHMr7bc23Y9Ts84ffop,spotify:track:0aGQHMr7bc23Y9Ts84ffop,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:2Y9IRtehByVkegoD7TcLfi
Can't Stop,['Red Hot Chili Peppers'],By the Way (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",81,True,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4,audio_features,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:6deiaArbeoqp1xPEGdEKp1
Don't Forget Me,['Red Hot Chili Peppers'],By the Way (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",60,True,False,0.499,0.705,9,-5.596,0,0.0669,0.00399,9.11e-06,0.104,0.36,123.909,277160,4,audio_features,https://api.spotify.com/v1/tracks/308kjPoIVBzDNExO54sqAi,https://api.spotify.com/v1/audio-analysis/308kjPoIVBzDNExO54sqAi,spotify:track:308kjPoIVBzDNExO54sqAi,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:6deiaArbeoqp1xPEGdEKp1
By the Way,['Red Hot Chili Peppers'],By the Way (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",74,True,False,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4,audio_features,https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe,spotify:track:1f2V8U1BiWaC9aJWmpOARe,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:6deiaArbeoqp1xPEGdEKp1
So Much I,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",47,True,False,0.374,0.988,4,-1.911,1,0.169,0.117,1.52e-06,0.173,0.405,149.146,224440,4,audio_features,https://api.spotify.com/v1/tracks/6gTdrud3duWIBg8r2YdjOL,https://api.spotify.com/v1/audio-analysis/6gTdrud3duWIBg8r2YdjOL,spotify:track:6gTdrud3duWIBg8r2YdjOL,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Turn It Again,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",49,True,False,0.472,0.876,7,-3.102,0,0.103,0.0113,0.000411,0.207,0.638,110.516,365533,4,audio_features,https://api.spotify.com/v1/tracks/4gJgHqy4BVCIEcGvx0hGLw,https://api.spotify.com/v1/audio-analysis/4gJgHqy4BVCIEcGvx0hGLw,spotify:track:4gJgHqy4BVCIEcGvx0hGLw,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Readymade,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",49,True,False,0.524,0.945,11,-2.467,0,0.0797,0.0135,0.00332,0.108,0.8,149.819,270467,4,audio_features,https://api.spotify.com/v1/tracks/2Y5ngAobMcspRywfmb77k5,https://api.spotify.com/v1/audio-analysis/2Y5ngAobMcspRywfmb77k5,spotify:track:2Y5ngAobMcspRywfmb77k5,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Charlie,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",59,True,False,0.6,0.912,7,-3.449,0,0.0724,0.0198,6.52e-05,0.0883,0.506,110.339,277533,4,audio_features,https://api.spotify.com/v1/tracks/3SoDB59Y7dSZLSDBiNJ6o2,https://api.spotify.com/v1/audio-analysis/3SoDB59Y7dSZLSDBiNJ6o2,spotify:track:3SoDB59Y7dSZLSDBiNJ6o2,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Snow (Hey Oh),['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",79,True,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4,audio_features,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Hump de Bump,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",56,True,False,0.685,0.971,9,-3.153,0,0.0362,0.142,7.04e-06,0.0689,0.899,111.926,213093,4,audio_features,https://api.spotify.com/v1/tracks/5f2ZVFERwwh3asebmurZEf,https://api.spotify.com/v1/audio-analysis/5f2ZVFERwwh3asebmurZEf,spotify:track:5f2ZVFERwwh3asebmurZEf,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
Dani California,['Red Hot Chili Peppers'],Stadium Arcadium,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",77,True,False,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,4,audio_features,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,['spotify:artist:0L8ExT028jH3ddEcZwqJJ5'],spotify:album:7xl50xr9NDkd3i2kBbzsNZ
I Should Live in Salt,['The National'],Trouble Will Find Me,"['indie rock', 'modern rock']",0,True,False,0.519,0.618,5,-7.103,1,0.0254,0.188,7.34e-06,0.106,0.139,134.036,248044,4,audio_features,https://api.spotify.com/v1/tracks/6gf7WF9nXNON9HdNtrdEDq,https://api.spotify.com/v1/audio-analysis/6gf7WF9nXNON9HdNtrdEDq,spotify:track:6gf7WF9nXNON9HdNtrdEDq,['spotify:artist:2cCUtGK9sDU2EoElnk0GNB'],spotify:album:2JhR4tjuc3MIKa8v2JaKze
Blah Blah Blues,['Charlie Lim'],TIME/SPACE,['singaporean pop'],0,True,False,0.436,0.393,4,-10.361,1,0.0394,0.724,0.0016,0.283,0.214,105.811,295647,3,audio_features,https://api.spotify.com/v1/tracks/3K4YVPmgFJNlyKEehjTqWB,https://api.spotify.com/v1/audio-analysis/3K4YVPmgFJNlyKEehjTqWB,spotify:track:3K4YVPmgFJNlyKEehjTqWB,['spotify:artist:3FodFdWfVWIiER6Cv6YVVQ'],spotify:album:63Fo3DMQTmwjiNfxoQaqLb
Be Above It,['Tame Impala'],Lonerism,"['australian psych', 'neo-psychedelic']",0,True,False,0.746,0.974,7,-6.057,1,0.0944,0.422,0.238,0.112,0.418,118.983,201960,4,audio_features,https://api.spotify.com/v1/tracks/5SmwZBnsdAQk7CiEOXjvpH,https://api.spotify.com/v1/audio-analysis/5SmwZBnsdAQk7CiEOXjvpH,spotify:track:5SmwZBnsdAQk7CiEOXjvpH,['spotify:artist:5INjqkS1o8h1imAzPqGZBb'],spotify:album:76vY9yohh4kVwSKkyKbyEQ
"On Love, in Sadness",['Jason Mraz'],Waiting for My Rocket to Come,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",27,True,False,0.56,0.832,9,-5.595,1,0.0352,0.108,0.0,0.232,0.802,100.957,208794,4,audio_features,https://api.spotify.com/v1/tracks/2qGMq8rhfgyVZ3ScVLJ3pL,https://api.spotify.com/v1/audio-analysis/2qGMq8rhfgyVZ3ScVLJ3pL,spotify:track:2qGMq8rhfgyVZ3ScVLJ3pL,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:6I9GBueBmRdHdDQjbL7El1
Absolutely Zero,['Jason Mraz'],Waiting for My Rocket to Come,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",28,True,False,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,339197,4,audio_features,https://api.spotify.com/v1/tracks/34biZPd8KseS4RO4aNvPAP,https://api.spotify.com/v1/audio-analysis/34biZPd8KseS4RO4aNvPAP,spotify:track:34biZPd8KseS4RO4aNvPAP,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:6I9GBueBmRdHdDQjbL7El1
Only Human,['Jason Mraz'],We Sing. We Dance. We Steal Things.,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",31,True,False,0.714,0.42,0,-8.155,1,0.067,0.322,1.52e-06,0.088,0.618,148.036,242693,4,audio_features,https://api.spotify.com/v1/tracks/7Ajbt9UQ50yQ0fpFG5hj13,https://api.spotify.com/v1/audio-analysis/7Ajbt9UQ50yQ0fpFG5hj13,spotify:track:7Ajbt9UQ50yQ0fpFG5hj13,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:1UwzOp5hn3lAbOqsAfXBw8
A Beautiful Mess,['Jason Mraz'],We Sing. We Dance. We Steal Things.,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",40,True,False,0.494,0.231,4,-12.04,1,0.034,0.286,0.0,0.215,0.144,120.263,337840,3,audio_features,https://api.spotify.com/v1/tracks/6MevqVHN7ZhPHza4dyW5XT,https://api.spotify.com/v1/audio-analysis/6MevqVHN7ZhPHza4dyW5XT,spotify:track:6MevqVHN7ZhPHza4dyW5XT,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:1UwzOp5hn3lAbOqsAfXBw8
Plane,['Jason Mraz'],Mr. A-Z,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",34,True,False,0.608,0.448,6,-6.909,1,0.038,0.631,0.0,0.114,0.338,119.876,313947,4,audio_features,https://api.spotify.com/v1/tracks/5N2WULg6bU9oDNJHVwvZS1,https://api.spotify.com/v1/audio-analysis/5N2WULg6bU9oDNJHVwvZS1,spotify:track:5N2WULg6bU9oDNJHVwvZS1,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:0swM8EuQkgYV2knrZ8rFl2
Song for a Friend,['Jason Mraz'],Mr. A-Z,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",31,True,False,0.404,0.467,11,-8.392,0,0.0359,0.61,8.2e-06,0.109,0.286,89.191,488093,4,audio_features,https://api.spotify.com/v1/tracks/7CiEBRYU9Yv6MD1TPZQpWj,https://api.spotify.com/v1/audio-analysis/7CiEBRYU9Yv6MD1TPZQpWj,spotify:track:7CiEBRYU9Yv6MD1TPZQpWj,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:0swM8EuQkgYV2knrZ8rFl2
Please Don't Tell Her,['Jason Mraz'],Mr. A-Z,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",30,True,False,0.575,0.59,4,-6.909,1,0.0429,0.407,0.0,0.13,0.18,81.036,277853,4,audio_features,https://api.spotify.com/v1/tracks/3ufmwOhsjryZnCIAc0ZEjC,https://api.spotify.com/v1/audio-analysis/3ufmwOhsjryZnCIAc0ZEjC,spotify:track:3ufmwOhsjryZnCIAc0ZEjC,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:0swM8EuQkgYV2knrZ8rFl2
"No Doubling Back - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",['Jason Mraz'],"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom","['acoustic pop', 'neo mellow', 'pop', 'pop rock']",19,True,False,0.444,0.849,9,-6.602,1,0.0502,0.634,7.08e-06,0.942,0.164,115.251,270307,4,audio_features,https://api.spotify.com/v1/tracks/4Z9RrdTNfFBhHOtdDSf1Nm,https://api.spotify.com/v1/audio-analysis/4Z9RrdTNfFBhHOtdDSf1Nm,spotify:track:4Z9RrdTNfFBhHOtdDSf1Nm,['spotify:artist:4phGZZrJZRo4ElhRtViYdl'],spotify:album:4JLRwvuD8BkYldvvPDJELW
The Moment,['Tame Impala'],Currents,"['australian psych', 'neo-psychedelic']",0,True,False,0.327,0.825,7,-6.045,1,0.0649,0.000257,0.0891,0.0965,0.463,119.138,255412,4,audio_features,https://api.spotify.com/v1/tracks/6GpH4Q5hUKzMvMoO4n5itq,https://api.spotify.com/v1/audio-analysis/6GpH4Q5hUKzMvMoO4n5itq,spotify:track:6GpH4Q5hUKzMvMoO4n5itq,['spotify:artist:5INjqkS1o8h1imAzPqGZBb'],spotify:album:0rxKf57PZvWEoU8v3m5W2q
Digital Witness,['St. Vincent'],St. Vincent,"['art pop', 'electropop', 'etherpop', 'indie pop', 'indie rock', 'metropopolis']",36,True,False,0.782,0.444,5,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975,202000,4,audio_features,https://api.spotify.com/v1/tracks/5Nhsc59aScz67qNXA0y9Mn,https://api.spotify.com/v1/audio-analysis/5Nhsc59aScz67qNXA0y9Mn,spotify:track:5Nhsc59aScz67qNXA0y9Mn,['spotify:artist:7bcbShaqKdcyjnmv4Ix8j6'],spotify:album:2PbvQ5ALJj6uXgz5X3ghro
Rattlesnake,['St. Vincent'],St. Vincent,"['art pop', 'electropop', 'etherpop', 'indie pop', 'indie rock', 'metropopolis']",19,True,False,0.698,0.745,10,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874,214653,4,audio_features,https://api.spotify.com/v1/tracks/62QmI3Nz4Bd0BVN0tFDMkt,https://api.spotify.com/v1/audio-analysis/62QmI3Nz4Bd0BVN0tFDMkt,spotify:track:62QmI3Nz4Bd0BVN0tFDMkt,['spotify:artist:7bcbShaqKdcyjnmv4Ix8j6'],spotify:album:2PbvQ5ALJj6uXgz5X3ghro
Transatlanticism,['Death Cab for Cutie'],Transatlanticism,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",0,True,False,0.439,0.469,9,-9.283,1,0.0311,0.395,0.573,0.183,0.193,127.44,475093,4,audio_features,https://api.spotify.com/v1/tracks/7DDRPKLKFIvDbNSQmnz19Y,https://api.spotify.com/v1/audio-analysis/7DDRPKLKFIvDbNSQmnz19Y,spotify:track:7DDRPKLKFIvDbNSQmnz19Y,['spotify:artist:0YrtvWJMgSdVrk3SfNjTbx'],spotify:album:5FJTVcpDFYqlo7vjjHEA9V
Lightness,['Death Cab for Cutie'],Transatlanticism,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",0,True,False,0.693,0.398,0,-11.794,1,0.026,0.0981,0.00242,0.665,0.0695,109.806,210213,4,audio_features,https://api.spotify.com/v1/tracks/3EnD9mAbEHTFKDGjhZixBL,https://api.spotify.com/v1/audio-analysis/3EnD9mAbEHTFKDGjhZixBL,spotify:track:3EnD9mAbEHTFKDGjhZixBL,['spotify:artist:0YrtvWJMgSdVrk3SfNjTbx'],spotify:album:5FJTVcpDFYqlo7vjjHEA9V
The New Year,['Death Cab for Cutie'],Transatlanticism,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",0,True,False,0.369,0.761,0,-7.31,0,0.042,0.00356,0.00124,0.202,0.177,123.5,246373,4,audio_features,https://api.spotify.com/v1/tracks/3uQ9tq0eQKvfJOARl0UB4q,https://api.spotify.com/v1/audio-analysis/3uQ9tq0eQKvfJOARl0UB4q,spotify:track:3uQ9tq0eQKvfJOARl0UB4q,['spotify:artist:0YrtvWJMgSdVrk3SfNjTbx'],spotify:album:5FJTVcpDFYqlo7vjjHEA9V
